idno,litter_size,number_male,number_female,sire
8514,3,2,1,2919
8525,4,2,2,5467
8519,1,0,1,2711
8582,4,1,3,3686
8507,3,0,2,1832
8614,3,1,2,4487
8581,2,2,0,583
8595,1,0,1,2032
8627,3,1,1,2454
8515,6,4,2,3438
8555,3,1,2,745
8622,3,0,3,3897
6877,7,4,3,3324
6875,6,2,4,4414
6871,6,1,5,3737
6866,5,3,2,5280
6882,7,2,4,4414
6867,6,3,3,4414
6869,6,4,2,5349
6868,6,5,1,4708
6880,4,1,3,5819
6881,3,0,2,3324
6879,5,1,4,3737
6876,3,2,1,5640
6873,6,4,2,3737
6872,5,0,5,535
6870,5,0,5,1793
6874,6,2,4,535
6878,5,3,2,535
6911,4,0,4,3816
6893,6,1,5,2926
6926,6,3,2,4245
6912,5,2,3,4200
6888,6,3,3,3649
6884,3,0,3,3826
6915,4,2,2,1387
6932,4,0,2,3649
6910,6,2,4,5579
6909,4,1,3,3778
6919,4,1,3,5579
6886,3,2,1,3778
6904,3,1,2,931
6906,6,1,5,1387
6885,7,4,3,2180
6891,4,2,2,863
6902,6,3,3,444
6897,7,4,3,2925
6927,4,2,1,5360
6918,4,2,2,1387
6887,5,2,3,3635
6924,5,1,3,3439
6907,7,3,4,3649
6928,3,0,2,3649
6914,8,3,5,1433
6916,2,0,2,3649
6929,4,2,1,1619
6923,1,0,1,1768
6908,1,1,0,1433
6899,5,2,3,6066
6922,3,2,1,931
6930,6,4,1,2926
6898,5,4,1,5360
6883,4,2,2,3635
6913,5,4,1,5579
6892,5,1,4,5360
6900,5,4,1,4372
6890,4,3,1,5460
6895,6,2,4,863
6901,5,1,4,3635
6921,1,0,1,2925
6889,5,1,4,3714
6903,6,4,2,863
6920,9,4,5,4203
6894,6,3,3,4732
6917,5,3,2,5271
6905,7,3,4,1433
6896,6,4,2,3649
6931,6,2,2,2013
6925,4,0,3,3649
6989,6,3,1,610
6947,4,1,3,3257
6988,3,0,2,1038
6935,4,2,2,4467
6959,3,2,1,4467
6984,5,3,1,4345
6978,3,1,2,270
6941,6,5,1,2018
6950,3,3,0,4345
6938,2,0,2,1
6936,4,2,2,4345
6981,4,0,2,1
6976,2,0,2,784
6946,4,2,2,1908
6962,1,0,1,4345
6955,5,4,1,5275
6980,4,3,0,1558
6954,5,4,1,4723
6948,3,1,2,5962
6934,1,0,1,4467
6944,6,1,5,2018
6943,4,2,2,3030
6952,5,2,3,3758
6974,4,3,1,4301
6982,4,2,1,1038
6956,1,1,0,1521
6958,4,2,2,3258
6971,5,4,1,4467
6937,3,0,3,5294
6949,5,4,1,776
6951,4,4,0,784
6940,7,2,5,1908
6985,5,3,1,1350
6964,4,3,1,3030
6966,1,1,0,3257
6953,5,3,2,4345
6957,5,4,1,4345
6933,5,3,2,3731
6986,6,2,3,2018
6987,2,1,0,4464
6963,8,5,3,4467
6945,5,3,2,1908
6961,6,4,2,784
6939,3,2,1,3257
6972,3,0,3,726
6977,5,2,3,784
6970,3,1,2,3257
6967,1,0,1,2165
6983,5,0,4,3257
6969,4,1,3,4467
6968,5,3,2,726
6960,4,2,2,3895
6965,2,1,1,76
6973,1,0,1,784
6975,4,1,3,784
6979,4,1,2,784
6942,3,1,2,5275
7061,6,4,1,3724
7000,4,1,3,1952
7041,5,2,3,5342
6994,4,2,2,6071
7036,3,0,3,4460
7002,6,1,5,3067
7067,10,6,2,3738
7064,4,2,1,4309
7062,3,0,2,4601
7047,5,1,3,3364
7020,5,2,3,5603
7045,2,1,1,39
7026,6,3,3,6026
7065,3,1,1,2260
6998,4,1,3,5679
7031,4,3,1,5970
6993,6,6,0,1952
7018,5,2,3,3102
7056,6,2,3,5603
7013,5,3,2,5818
7066,6,2,2,6105
7008,3,2,1,1383
7025,6,3,3,643
7015,6,3,3,4001
7038,3,2,1,3067
7070,8,1,0,1359
7034,6,3,3,1952
7060,10,3,6,5643
7042,6,5,1,2470
6990,2,1,1,2398
7010,2,2,0,258
7012,6,3,3,5603
7011,4,2,2,3256
7030,1,1,0,5818
7009,6,3,3,6064
7019,5,2,3,4815
7052,6,4,1,3867
6997,5,4,1,5814
7005,5,3,2,5415
7068,7,3,1,3256
6991,8,3,5,4466
7055,7,4,2,1383
7043,1,0,1,4766
7035,8,3,5,3867
7053,7,5,1,1952
6992,6,0,6,4815
7003,3,1,2,2515
7051,5,1,3,3650
7063,6,3,2,5603
7040,4,2,2,257
7059,7,3,3,5590
7023,4,2,2,482
7057,6,3,2,192
6999,7,4,3,2260
7048,7,4,2,5814
7006,5,3,2,2515
7039,5,3,2,258
7029,4,2,2,6035
7027,5,2,3,6071
7007,7,4,3,4295
7037,5,4,1,5818
7069,6,3,0,39
7050,6,2,3,4001
7044,2,0,2,5328
7033,5,2,3,4814
6995,2,2,0,4815
7028,4,1,3,115
7022,2,1,1,4654
7016,5,3,2,3334
7017,5,3,2,5565
7049,4,1,2,5565
7032,6,4,2,5620
6996,4,2,2,4001
7058,6,2,3,5818
7004,2,1,1,5565
7024,5,1,4,4815
7054,3,1,1,4815
7001,8,3,3,5818
7021,8,0,8,4295
7014,5,4,1,6077
7046,5,3,2,5817
1563,8,4,4,5381
1577,2,0,1,4939
1560,6,4,2,4395
1546,4,2,2,4636
1562,10,5,5,4915
1545,7,4,3,2481
1559,7,3,4,4410
1569,7,2,5,4415
1552,1,0,1,3431
1568,3,1,2,4415
1574,9,1,6,826
1549,1,1,0,4395
1570,8,4,3,4255
1578,8,3,4,1545
1572,5,3,1,4410
1547,1,1,0,4637
1571,5,2,2,5508
1573,5,2,2,4410
1575,2,0,1,4530
1566,3,0,3,3782
1555,7,2,5,4410
1557,2,1,1,4410
1580,8,3,2,4395
1554,3,1,2,4395
1548,7,3,4,997
1576,4,1,2,5526
1558,3,2,1,4410
1579,3,0,1,2478
1550,6,4,2,4399
1567,4,2,2,3950
1561,10,3,7,3441
1553,6,1,5,5193
1565,5,5,0,4682
1551,10,3,7,4170
1544,6,2,4,4410
1556,8,3,5,5614
1564,5,2,3,1023
6780,5,3,2,2254
6779,4,4,0,998
6782,4,3,1,5330
6778,9,4,5,5350
6783,10,0,8,3832
6781,5,3,2,4112
6784,5,0,1,3388
3808,8,5,3,5855
3825,4,2,2,5255
3817,9,8,1,620
3726,8,5,3,2674
3823,5,2,3,1408
3830,9,6,3,1179
3843,4,2,2,3751
3916,5,1,4,2410
3818,8,3,5,4300
3847,6,2,4,1346
3750,5,2,3,3836
3746,4,0,3,5968
3862,8,4,4,1563
3947,6,3,2,1721
3771,7,6,1,2749
3971,6,2,3,1563
3879,3,2,1,4300
3846,5,2,3,4287
3898,3,0,3,2915
3849,8,5,3,5255
3963,6,1,4,3400
3760,6,4,2,764
3895,7,3,4,2604
3941,5,1,3,1386
3978,9,2,5,3892
3979,5,1,2,2851
3751,6,2,4,3225
3793,7,4,3,5518
3794,1,0,1,1233
3930,4,1,2,1096
3865,7,4,3,654
3753,5,0,5,2802
3792,1,0,1,1216
3767,10,6,4,1173
3952,8,2,5,3048
3957,7,5,1,1074
3836,7,4,3,1083
3762,11,5,6,979
3863,6,3,3,1721
3775,7,5,2,2334
3801,7,4,2,2622
3774,10,7,3,1564
3731,10,4,3,232
3779,7,3,4,3442
3727,5,2,3,3754
3886,7,3,4,1579
3892,4,2,2,2637
3805,6,3,3,1101
3829,5,2,3,3807
3732,6,4,2,469
3883,6,3,3,754
3906,7,4,3,637
3905,5,2,3,2637
3739,6,3,3,2867
3904,7,3,2,93
3984,9,3,3,364
3861,4,3,1,1712
3901,6,3,3,1563
3880,4,3,1,407
3873,8,5,3,3892
3940,7,5,1,4300
3960,4,2,1,1178
3926,4,1,3,153
3749,6,3,3,3045
3795,7,0,7,3001
3761,5,2,3,1721
3824,8,3,5,3336
3913,6,2,4,851
3917,8,3,5,766
3769,10,6,4,2100
3787,9,2,7,2095
3945,11,4,6,2580
3744,1,0,1,2177
3728,1,1,0,3014
3839,7,4,3,2238
3816,6,3,3,33
3990,12,4,3,4305
3738,9,3,6,620
3796,4,1,3,1775
3860,7,4,3,2851
3881,6,3,3,5163
3866,5,4,1,73
3758,3,2,1,2044
3944,10,4,5,58
3807,9,5,4,1101
3959,8,2,4,3892
3768,8,2,6,4305
3876,6,4,2,1883
3936,8,2,5,2281
3942,9,4,4,1215
3776,3,1,2,407
3987,11,4,3,1346
3786,7,4,3,4300
3986,4,1,0,5855
3757,7,6,0,1089
3968,5,2,2,1179
3922,7,5,2,2714
3931,6,3,2,2851
3748,4,1,3,620
3834,5,2,3,1173
3911,9,6,3,2714
3809,7,3,4,1720
3914,9,5,4,754
3759,6,3,3,3261
3988,6,2,0,1636
3884,4,4,0,5163
3938,9,6,2,1074
3868,8,3,5,1443
3851,8,4,4,3259
3812,3,0,3,1254
3806,8,4,4,1097
3797,9,4,5,102
3820,4,4,0,2802
3902,6,3,3,3504
3923,8,4,4,620
3891,5,3,2,487
3822,8,4,4,1192
3848,3,0,3,1173
3896,8,5,3,2915
3928,7,3,3,2142
3872,6,5,1,1869
3874,5,2,3,5163
3859,7,5,2,1192
3885,5,4,1,1554
3956,8,3,4,412
3946,6,2,3,2281
3841,6,3,3,3892
3964,6,0,5,1253
3882,3,1,2,1970
3934,10,5,4,2241
3832,1,1,0,3807
3780,7,3,4,2879
3950,8,2,5,1179
3854,8,4,4,754
3919,1,1,0,2859
3765,8,5,3,713
3965,5,4,0,2238
3733,6,5,1,5968
3777,2,2,0,3001
3867,5,3,2,620
3875,7,4,3,5255
3980,5,2,1,1883
3948,6,3,2,1721
3747,7,4,3,2808
3729,10,5,5,3920
3831,4,1,3,3400
3791,8,4,4,2043
3966,8,4,3,1579
3890,6,4,2,3036
3961,6,1,4,1594
3800,7,4,3,302
3899,5,1,4,1100
3827,10,1,9,4305
3932,9,4,4,1394
3894,9,5,4,1346
3920,6,5,1,1346
3788,6,2,4,1505
3893,7,2,5,1594
3939,7,3,3,4981
3813,9,4,5,5255
3949,4,0,3,1186
3826,9,5,4,1173
3974,7,3,2,3892
3951,4,2,1,1173
3844,5,1,4,2750
3910,5,4,1,94
3933,8,7,0,1721
3766,7,4,3,3198
3783,6,4,2,1408
3840,6,4,2,168
3977,7,2,3,3082
3833,5,2,3,3045
3857,4,2,2,766
3752,6,4,2,2608
3858,6,2,4,2580
3815,8,2,6,302
3742,6,4,2,1408
3907,2,2,0,1346
3985,10,1,6,3082
3838,7,6,1,1478
3754,8,4,4,4705
3741,7,2,5,90
3962,10,3,6,3225
3773,1,1,0,407
3991,11,2,1,1594
3782,3,1,2,4755
3929,6,2,3,2030
3784,9,5,4,1889
3735,7,5,2,1989
3903,6,5,1,1811
3967,9,4,4,3088
3819,7,1,6,553
3835,6,2,4,2056
3973,8,1,5,1594
3976,10,3,5,407
3864,7,4,3,3831
3730,8,3,5,620
3888,4,3,1,2453
3804,7,6,1,1890
3927,6,0,5,1641
3955,5,1,3,1636
3871,1,0,1,2714
3921,5,3,2,4300
3889,8,5,3,1173
3953,3,1,1,1216
3790,12,7,5,1811
3970,8,3,4,4300
3925,7,3,4,3658
3900,5,2,3,1173
3737,7,3,4,3014
3850,1,0,1,1892
3845,9,3,6,1179
3975,8,2,4,3442
3915,1,0,1,4305
3734,3,3,0,968
3972,8,4,2,2851
3828,5,5,0,5163
3918,3,0,3,1173
3981,6,1,3,553
3799,6,3,3,6011
3770,7,2,5,1594
3772,4,2,2,1721
3870,7,4,3,1173
3954,7,3,3,195
3924,5,3,2,407
3853,7,3,4,1179
3811,6,4,2,4785
3958,6,3,2,2989
3837,6,3,3,528
3743,7,3,4,1216
3935,6,2,3,2675
3877,9,6,3,3850
3969,7,1,5,1408
3745,5,3,2,3448
3983,9,2,4,1408
3897,4,3,1,2580
3810,10,2,8,487
3908,1,0,1,1579
3756,7,2,5,1395
3803,9,6,3,1290
3869,9,5,4,1579
3763,6,3,3,766
3842,4,2,2,3336
3789,2,1,1,4300
3855,6,3,3,2880
3781,7,3,4,1101
3887,8,4,4,2859
3909,5,1,0,469
3736,6,4,2,4300
3989,9,2,2,376
3878,6,1,5,2851
3982,8,2,3,3014
3785,9,3,6,1860
3856,5,2,3,1594
3802,7,2,4,1101
3912,6,1,5,5319
3821,8,2,6,141
3740,1,0,1,1173
3937,4,2,1,1721
3943,4,1,2,3610
3755,13,1,5,567
3814,10,6,4,1579
3852,7,2,5,5123
3778,9,5,4,2674
3764,6,3,3,1101
3798,7,3,4,1579
4002,8,6,2,2012
4010,6,2,4,577
4031,6,3,3,2268
4036,5,2,3,2552
4035,4,4,0,1325
4065,8,5,0,4883
4051,6,3,2,577
3993,8,4,4,850
4048,5,2,2,1866
4041,9,4,5,5212
4032,4,2,2,2552
4053,9,7,1,5370
4022,7,2,5,515
4047,4,0,3,2552
4016,7,3,4,515
4004,9,3,6,5576
4008,7,3,4,5407
4024,8,5,3,577
4049,9,4,4,4220
4062,8,2,4,404
4052,3,1,1,550
3999,6,4,2,515
4061,9,6,1,5648
4042,7,1,5,4220
4020,9,5,4,4222
4045,10,6,3,5683
4011,4,3,1,5212
4030,10,6,4,4220
4039,6,1,5,1962
4056,8,4,2,4556
4021,8,7,1,4858
4006,6,2,4,5648
3996,9,3,6,4693
3992,8,5,3,5136
4017,8,3,5,4220
4026,7,3,4,2671
4050,11,6,4,5267
3995,8,2,6,4893
4029,7,4,3,4754
4060,9,4,3,870
4064,9,2,4,5498
4015,7,3,4,2678
4044,8,2,5,4685
4001,7,3,4,4883
4028,2,1,1,4220
4054,3,1,1,4154
4057,9,2,5,2552
4033,6,3,3,1144
4037,6,4,2,126
4019,7,4,3,2493
4003,3,2,1,4220
4027,8,2,6,1144
3997,5,1,4,2552
4025,8,2,6,1382
4023,6,2,4,5648
4043,12,5,6,4991
4012,7,6,1,1962
4059,13,3,8,2493
3998,8,3,5,1282
4040,7,5,2,5212
4038,1,0,1,515
4000,9,6,3,2552
4005,11,8,3,5212
3994,5,4,1,1169
4055,9,2,5,5523
4058,8,4,2,4729
4013,11,5,6,870
4009,8,6,2,771
4046,8,1,6,1962
4034,6,4,2,4154
4007,7,4,3,44
4018,7,3,4,515
4063,11,5,3,2552
4014,7,4,3,710
4066,6,4,2,4161
4070,3,0,3,4161
4068,6,2,4,3654
4069,2,0,2,3651
4071,5,2,3,3653
4072,3,1,0,435
4067,2,1,1,4019
2674,4,2,2,3937
2673,5,1,4,4005
4088,7,4,3,3466
4084,10,3,7,2966
4082,1,1,0,4266
4081,9,4,5,5987
4080,7,1,6,3799
4095,7,0,4,4622
4083,6,2,4,6031
4096,4,1,0,3911
4078,7,3,4,5147
4085,8,3,5,6053
4086,7,4,3,4266
4090,8,2,6,675
4092,2,0,2,5185
4076,5,3,2,2965
4077,5,2,3,5516
4089,8,3,5,4987
4091,7,4,3,5516
4075,8,5,3,5246
4093,13,7,5,5186
4087,6,4,2,5102
4079,3,0,3,4987
4094,9,2,6,3916
4184,5,3,2,5630
4197,4,2,2,3998
4193,5,4,1,1415
4181,6,2,4,3940
4189,7,4,3,4917
4198,4,0,4,3999
4192,5,1,4,1416
4196,6,3,3,5082
4199,5,2,2,1415
4182,4,0,4,3803
4203,4,1,1,1416
4202,6,0,5,5329
4183,5,2,3,5256
4180,3,2,1,4538
4195,6,4,2,4027
4186,5,1,4,5503
4191,5,3,2,5400
4187,7,5,2,483
4185,6,3,3,5312
4194,6,5,1,6055
4201,9,4,4,2192
4200,2,1,0,1416
4188,6,4,2,4631
4190,3,1,2,3940
4222,2,1,0,706
4216,2,2,0,1349
4209,4,1,3,5074
4224,4,1,2,765
4229,6,2,1,705
4226,3,2,0,5083
4214,4,1,3,765
4215,4,2,2,4952
4217,4,2,2,4911
4219,3,3,0,706
4225,2,0,1,705
4220,4,4,0,5583
4208,3,1,2,4897
4207,3,2,1,1431
4228,5,1,2,5144
4221,4,1,2,1431
4211,3,2,1,3020
4218,3,2,1,765
4210,4,0,4,3617
4227,5,1,2,5989
4213,5,3,2,5074
4223,5,2,2,705
4212,3,0,3,765
4173,5,0,2,3978
4120,8,7,1,3201
4151,10,0,4,641
4172,8,4,0,1281
4109,2,1,1,1414
4162,6,1,3,5055
4166,8,3,3,4524
4110,8,6,2,3348
4136,8,6,2,1414
4159,7,3,2,1044
4125,3,1,2,1555
4157,2,0,1,5972
4145,2,1,1,3015
4156,7,4,2,3296
4115,13,8,5,914
4149,9,5,3,3362
4129,6,3,3,5004
4111,8,3,5,4010
4178,9,3,2,3358
4134,8,5,2,5291
4154,10,5,4,4524
4119,7,3,4,4830
4174,9,0,6,4753
4142,6,4,2,1217
4153,7,2,2,1850
4146,13,8,4,2187
4140,1,1,0,31
4176,12,5,3,914
4114,8,6,2,3966
4106,3,3,0,3296
4175,9,3,3,1414
4139,9,3,5,40
4169,12,6,2,31
4116,7,5,2,3016
4165,8,1,4,5025
4123,7,5,2,3508
4108,3,2,1,129
4127,7,5,2,5029
4170,7,2,3,1553
4117,6,2,4,3293
4143,7,6,1,4830
4137,3,0,3,3462
4163,8,4,2,651
4141,3,1,2,859
4118,7,3,4,4947
4168,8,3,3,859
4144,1,0,1,3585
4124,7,3,2,4620
4138,4,2,2,651
4160,4,2,0,1281
4128,8,2,6,3201
4171,7,2,3,4753
4107,6,4,2,3508
4131,6,1,5,1880
4113,8,6,2,678
4167,11,1,8,3507
4177,13,3,6,4615
4161,10,7,1,5039
4132,4,1,3,217
4152,6,1,4,2907
4155,7,3,3,4010
4126,6,3,3,3978
4122,4,3,1,3015
4121,10,3,7,3978
4150,5,3,1,3969
4164,10,4,4,3296
4179,10,1,1,1555
4148,10,6,3,1555
4133,7,4,3,3075
4158,3,1,1,1792
4147,8,6,1,5055
4135,6,3,3,1880
4130,8,5,3,5964
4112,13,7,6,740
4285,10,6,4,4757
4289,8,3,5,1029
4308,11,8,2,5165
4231,2,0,2,4239
4303,12,5,6,5127
4248,10,5,5,4400
4232,1,0,1,4728
4269,11,7,4,524
4341,7,2,2,4533
4334,3,0,1,5042
4279,2,1,1,2317
4288,7,5,2,558
4304,9,4,4,1485
4264,10,6,4,5233
4306,9,5,3,5405
4287,10,2,8,2652
4343,9,3,3,466
4290,1,0,1,265
4281,9,4,5,380
4246,11,5,6,2330
4310,6,2,3,5160
4252,9,7,2,2169
4293,11,7,4,5160
4277,8,5,3,2636
4282,1,1,0,3076
4251,9,5,4,3357
4345,9,4,2,4013
4254,9,3,6,5984
4346,8,4,1,1126
4255,2,1,1,4533
4344,13,4,6,1972
4320,9,3,5,622
4321,12,4,7,5161
4297,7,3,4,3370
4244,10,8,2,696
4247,10,4,6,2169
4327,7,3,3,5000
4266,8,4,4,616
4307,13,7,5,4901
4336,12,5,5,5117
4239,6,4,2,5937
4325,11,7,3,696
4273,8,2,6,695
4280,7,4,3,4871
4249,8,5,3,679
4233,7,3,4,2652
4240,11,5,6,616
4305,10,3,6,4822
4270,7,4,3,5117
4324,12,4,7,5160
4335,6,1,3,1569
4340,10,5,2,4242
4259,3,1,2,4757
4329,8,3,4,785
4250,4,1,3,5430
4271,9,7,2,5049
4295,4,2,2,4757
4332,8,3,3,5042
4323,8,2,5,4162
4242,9,4,5,4533
4265,8,5,3,6046
4276,3,1,2,4533
4317,4,2,1,1573
4318,7,2,4,5127
4302,10,5,4,6003
4258,8,5,3,4737
4261,5,3,2,402
4328,7,3,3,853
4311,8,2,5,3467
4243,9,5,4,1056
4296,5,4,1,2897
4313,8,4,3,2011
4260,6,2,4,1421
4241,14,6,8,4728
4349,8,2,1,5117
4331,8,2,4,663
4274,9,3,6,4901
4237,9,2,7,2818
4298,8,4,4,4533
4236,6,6,0,3370
4300,8,4,4,1964
4230,9,2,6,874
4238,7,4,3,4762
4284,10,7,3,4533
4235,9,4,5,5160
4339,8,3,2,4871
4299,1,0,1,5127
4337,11,2,7,2330
4319,10,3,6,3007
4283,12,3,9,6005
4342,13,5,5,396
4253,13,9,4,2011
4272,9,3,6,3838
4322,11,6,4,2423
4286,11,4,7,5180
4309,12,6,5,874
4330,11,4,5,3206
4326,3,1,1,5048
4267,4,1,3,4760
4234,9,6,3,4533
4301,11,5,6,61
4291,10,2,8,4757
4333,9,5,2,3357
4263,2,1,1,5180
4338,10,5,3,6003
4315,6,2,3,2652
4262,9,4,5,5295
4312,7,3,3,3244
4347,12,7,2,806
4245,6,4,2,4162
4257,9,7,2,1029
4292,5,2,3,622
4256,10,7,3,3357
4294,6,3,3,380
4275,14,6,8,874
4268,10,5,5,5213
4348,15,5,6,6025
4314,13,5,7,5161
4278,11,9,2,5127
4316,10,6,3,4940
4361,3,1,2,4564
4373,3,1,1,5057
4362,3,1,2,2432
4364,6,3,3,1589
4365,6,2,4,5101
4367,6,5,1,4482
4366,3,2,1,4972
4370,5,3,2,4482
4372,3,0,2,2853
4369,2,1,1,4495
4371,6,3,3,2432
4375,5,3,0,4775
4374,6,2,2,4564
4368,5,3,2,4765
4363,3,2,1,4996
4354,5,2,3,5023
4358,3,1,2,4213
4359,2,1,1,4213
4356,4,2,2,5023
4350,4,1,3,5146
4351,2,1,1,2261
4357,2,0,2,855
4352,3,2,1,3857
4360,5,2,2,2261
4353,5,2,3,787
4355,4,1,3,2290
4410,7,1,3,345
4386,7,2,5,1942
4393,5,2,3,3899
4387,1,1,0,3327
4399,3,,1,514
4400,7,4,2,3760
4380,5,1,4,3985
4384,5,2,3,789
4401,4,3,0,2021
4390,7,4,3,3314
4378,3,2,1,308
4403,3,1,1,345
4395,2,2,0,4490
4394,2,1,1,4366
4388,5,4,1,514
4409,6,2,3,4990
4383,7,1,6,3229
4396,5,3,2,4558
4382,4,3,1,3230
4389,1,1,0,3774
4407,6,1,3,2947
4385,4,2,2,3167
4381,3,1,2,1815
4398,6,2,4,4497
4405,3,0,1,4866
4377,5,1,4,4470
4379,7,3,4,4373
4408,5,1,1,4140
4376,8,2,6,3819
4392,6,3,3,4114
4391,4,1,1,3155
4402,4,2,1,2036
4404,4,2,1,311
4406,4,1,1,3230
4397,7,3,4,3772
5151,7,5,2,1312
5188,5,2,3,2834
5120,7,5,2,4797
5240,8,6,2,4143
5117,9,5,4,3468
5108,6,2,4,3468
5352,11,3,5,3579
5178,10,7,3,1809
5280,8,3,4,2634
5251,7,4,3,4278
5202,8,6,2,2352
5327,12,4,6,3579
5171,7,2,5,5612
5348,11,5,4,5388
5133,5,3,2,1517
5291,8,2,5,1335
5177,3,2,1,1335
5325,9,3,4,2245
5331,6,3,1,593
5256,8,4,4,3823
5244,4,1,3,35
5154,6,4,2,1534
5307,9,4,4,1921
5279,12,7,4,403
5139,12,4,8,4584
5094,7,3,4,3127
5082,7,4,3,107
5085,8,5,3,2406
5278,9,4,4,3817
5227,1,1,0,1858
5366,14,8,2,593
5241,10,5,5,2469
5086,10,4,6,2404
5186,7,3,4,956
5222,9,4,5,3468
5321,10,4,4,4183
5206,7,6,1,5316
5367,13,4,5,4584
5288,9,6,2,2402
5310,3,0,2,3468
5220,9,3,6,3468
5369,6,1,0,3581
5083,2,1,1,2469
5303,4,1,2,1024
5112,9,4,5,5346
5135,8,3,5,3090
5247,2,2,0,4797
5339,3,1,0,3481
5173,6,3,3,1809
5365,9,2,3,1732
5344,3,1,0,1335
5313,11,3,7,3580
5114,7,5,2,5473
5165,11,6,5,4770
5309,8,2,5,1335
5221,5,3,2,956
5134,8,6,2,5473
5287,11,3,7,1688
5275,10,3,6,1021
5229,8,4,4,1500
5326,11,5,4,956
5147,1,0,1,865
5195,8,4,4,3579
5260,3,2,1,1646
5245,6,4,2,3468
5109,7,4,3,2329
5250,6,5,1,2567
5258,6,3,3,5257
5370,8,0,1,5612
5213,6,5,1,4143
5223,11,5,6,4092
5095,4,2,2,5301
5356,14,4,7,3579
5354,7,2,2,5097
5334,6,2,2,1223
5351,4,1,0,3580
5180,6,3,3,1021
5153,6,1,5,1312
5343,6,3,1,1732
5172,12,6,6,2087
5231,7,4,3,3270
5235,2,1,1,1335
5150,11,6,5,3566
5268,4,3,0,5473
5138,8,1,7,3579
5157,10,4,6,5269
5100,9,5,4,1223
5364,13,5,4,4584
5181,8,5,3,1223
5105,10,6,4,403
5271,8,2,5,891
5089,10,5,5,1528
5179,7,4,3,5612
5189,9,6,3,4782
5149,8,5,3,3468
5219,8,5,3,1542
5336,9,6,1,1732
5360,8,3,2,3616
5236,8,7,1,3579
5122,11,5,6,3468
5158,4,4,0,1809
5285,6,2,3,3579
5159,8,3,5,3468
5182,8,5,3,3579
5102,9,4,5,2404
5192,7,3,4,3579
5297,7,2,4,3579
5270,8,3,4,2245
5357,10,6,1,2352
5163,1,1,0,1858
5131,7,3,4,1809
5259,4,2,2,4797
5246,2,1,1,1090
5128,8,4,4,3579
5205,7,2,5,3468
5162,6,1,5,3579
5328,9,4,3,1067
5335,6,2,2,3468
5123,13,8,5,6048
5304,10,2,7,956
5290,7,3,3,1024
5342,7,4,1,2469
5323,10,5,3,1809
5097,7,3,4,2320
5298,6,1,4,202
5265,4,2,2,4207
5239,6,5,1,5473
5324,10,1,7,2352
5103,7,3,4,3468
5254,4,2,2,953
5225,4,2,2,4797
5187,9,2,1,5612
5124,1,1,0,865
5273,7,4,2,3579
5116,8,3,5,2469
5132,4,4,0,488
5207,10,8,2,3579
5237,8,5,3,1223
5292,8,2,5,2025
5315,9,1,7,2243
5184,7,4,3,5651
5118,1,1,0,1209
5199,4,1,3,1335
5152,9,5,4,4797
5087,8,5,2,2329
5142,5,5,0,4092
5349,11,4,5,4223
5198,8,2,6,5967
5346,10,3,5,1543
5106,9,3,6,2243
5175,8,3,5,1312
5141,9,3,6,5273
5322,10,3,5,1858
5170,3,3,0,1312
5355,9,1,5,4143
5257,5,0,5,1732
5210,6,3,3,5309
5314,2,0,1,1567
5203,12,5,7,2650
5164,7,3,4,35
5183,7,5,2,5309
5166,7,6,1,1515
5286,9,6,2,1858
5160,7,6,1,5273
5091,10,5,5,956
5261,8,5,3,692
5368,10,1,5,3163
5126,9,5,4,2567
5193,6,3,3,5612
5305,10,6,3,2079
5176,7,5,2,2471
5347,3,0,1,2245
5243,6,3,3,1517
5249,4,3,1,4695
5127,10,5,5,4584
5204,10,5,5,1312
5293,7,4,2,5612
5125,8,6,2,1732
5129,1,1,0,403
5329,6,1,3,3468
5197,10,3,7,1223
5282,8,4,3,1951
5090,9,3,6,3659
5242,8,3,5,5612
5361,5,1,0,1863
5317,8,2,5,5899
5301,4,2,1,1223
5238,6,2,4,3586
5111,4,2,2,4092
5308,6,3,2,5273
5140,9,7,2,3579
5289,10,5,4,47
5269,8,5,2,3580
5101,7,4,3,4584
5200,9,5,4,1223
5255,6,4,2,5809
5266,11,5,5,1418
5208,8,3,5,2491
5144,7,3,4,956
5358,10,4,3,1194
5136,9,8,1,6033
5107,7,4,3,1223
5337,10,5,2,5162
5294,10,5,4,3468
5296,5,2,2,5110
5084,6,3,3,5612
5196,9,5,4,3280
5306,9,4,4,5507
5345,11,2,7,3581
5137,9,4,5,3468
5121,11,4,7,3579
5194,2,0,2,1809
5253,10,5,5,1502
5363,13,3,6,5651
5362,11,4,3,4584
5262,1,1,0,1252
5145,8,7,1,956
5143,2,2,0,1858
5312,7,4,2,1294
5093,4,1,3,1688
5234,5,2,3,5473
5119,8,4,4,1534
5211,7,6,0,191
5252,9,7,2,1223
5096,9,2,7,3581
5299,13,4,8,4143
5311,10,4,5,865
5319,7,3,2,2342
5161,8,6,2,4143
5168,6,4,2,2567
5155,7,3,4,5612
5284,7,2,4,2469
5098,5,3,2,5273
5201,7,4,3,1708
5332,10,6,2,5316
5212,4,1,3,2471
5232,10,4,6,191
5214,8,4,4,47
5353,7,2,2,1773
5099,10,5,5,1500
5148,10,7,3,4584
5215,4,1,3,3127
5169,9,6,3,3579
5081,8,1,7,1107
5338,10,7,1,6033
5333,14,5,4,3127
5230,10,4,6,4183
